code,roadName,description,lat,lng,records,totalVolume,averageVolumePerRecord,weekdayVolume,weekendVolume,peakHour,peakHourVolume,weight
07551,Rochor Rd,Fu Lu Shou Cplx,1.30171975809706,103.8546132267025,38,42853,1127.7105263157894,29267,13586,18,3618,0.3021357421654673
20199,Pandan Gdns,Blk 410,1.31908111097886,103.74819972197395,42,42821,1019.547619047619,30646,12175,18,3157,0.30191012566838904
63069,Upp S'goon Rd,Blk 25,1.36637999879956,103.89194715850095,40,42787,1069.675,32800,9987,8,4066,0.3016704081402434
55021,Yio Chu Kang Rd,Opp Seasons Pk,1.3857011784032,103.83872706499656,38,42758,1125.2105263157894,33320,9438,8,4649,0.3014659431897662
43611,Bt Batok East Ave 3,Blk 290H,1.3440783607984,103.75829172450743,38,42758,1125.2105263157894,32729,10029,18,5426,0.3014659431897662
67119,Sengkang East Way,Blk 128,1.39050824371994,103.90323582065614,40,42754,1068.85,32686,10068,7,5290,0.30143774112763144
50081,Owen Rd,Pek Kio Mkt,1.31634,103.850484,38,42747,1124.921052631579,31145,11602,13,3396,0.3013883875188956
64331,Hougang Ave 4,Blk 508,1.37143555507852,103.88805955105329,42,42746,1017.7619047619048,31959,10787,8,4538,0.30138133700336184
04019,Bencoolen St,Opp Bencoolen Stn Exit B,1.29807216909408,103.84975607305783,40,42724,1068.1,31084,11640,18,4317,0.30122622566162055
28049,Boon Lay Way,Opp The Synergy,1.33069921313648,103.7481034124348,39,42686,1094.5128205128206,35303,7383,8,6056,0.3009583060713401
67219,Sengkang East Ave,Ranggung Stn Exit B,1.38368835333684,103.89751366061326,40,42685,1067.125,34392,8293,7,4449,0.30095125555580643
46431,Woodlands St 82,Blk 840,1.44397726846722,103.79225565189952,42,42613,1014.5952380952381,32100,10513,18,5307,0.3004436184373803
44461,Choa Chu Kang Way,Blk 352,1.3825705560115,103.7430047219692,42,42588,1014,31475,11113,7,4591,0.30026735554903794
68031,Jln Kayu,Jln Kayu Shophouse,1.39705024252478,103.87307298530668,38,42580,1120.5263157894738,31163,11417,18,4295,0.30021095142476834
70269,Paya Lebar Rd,Citipoint Ind Cplx,1.32824611112671,103.89014388885742,40,42578,1064.45,33374,9204,8,5721,0.300196850393701
84409,Bedok Nth St 3,Blk 550,1.33291002440884,103.92669166477268,40,42512,1062.8,31647,10865,7,3725,0.29973151636847706
59801,Yishun Ave 6,Blk 382C,1.431669,103.847891,42,42440,1010.4761904761905,32044,10396,7,4290,0.29922387925005095
03501,Bayfront Ave,Marina Bay Sands Theatre,1.28500467671367,103.8606110538643,38,42324,1113.7894736842106,25474,16850,21,5353,0.2984060194481422
44139,Choa Chu Kang Rd,Opp Blk 26,1.37680960030968,103.75536565517723,42,42296,1007.047619047619,31809,10487,7,3303,0.29820860501319874
71129,Ubi Ave 2,Ubi Stn Exit A,1.329761944,103.8991489,38,42292,1112.9473684210527,32947,9345,8,5683,0.29818040295106396
76289,Tampines Ave 4,Blk 801,1.3471495,103.9382105,42,42205,1004.8809523809524,32396,9809,18,4578,0.29756700809963244
46449,Woodlands St 82,Blk 875,1.44235503567241,103.79003727703439,42,42148,1003.5238095238095,32533,9615,7,4240,0.29716512871421175
45361,Choa Chu Kang Nth 5,Opp Blk 765,1.39239930690933,103.7500200571186,42,42111,1002.6428571428571,32904,9207,18,3867,0.296904259639465
65039,Punggol Rd,Blk 124,1.38732058981564,103.90185567950667,40,42090,1052.25,31511,10579,18,4166,0.2967561988132574
75149,Tampines Ave 5,Blk 867A,1.35597194444127,103.93366388890493,42,42075,1001.7857142857143,32911,9164,18,3916,0.29665044108025196
53361,Sin Ming Ave,Blk 454,1.35929833296604,103.83032083300758,42,41988,999.7142857142857,30684,11304,8,3691,0.29603704622882043
46511,Woodlands Ctr Rd,Marsiling Pr Sch,1.43438229479103,103.77255675974702,42,41941,998.5952380952381,34381,7560,7,11098,0.2957056719987367
92169,Tg Katong Rd,Bef Katong PO,1.303782,103.8967661,42,41892,997.4285714285714,30750,11142,7,4747,0.2953601967375856
58339,Canberra Link,Opp Blk 589D,1.44936138505812,103.82430573345592,42,41852,996.4761904761905,30097,11755,7,3947,0.29507817611623777
67139,Rivervale Dr,Nth Spring Pr Sch,1.38715714684677,103.90417577185805,40,41848,1046.2,32246,9602,7,4023,0.295049974054103
18019,Alexandra Rd,Bef Telok Blangah Hill Pk,1.28091055556275,103.80252305556165,40,41782,1044.55,32917,8865,8,4939,0.2945846400288791
10339,Henderson Rd,Aft Bt Merah Ctrl,1.28115835063292,103.81857250844851,40,41767,1044.175,35823,5944,8,7694,0.29447888229587366
66309,S'goon Nth Ave 1,Blk 112,1.36927306510786,103.8719488184558,42,41761,994.3095238095239,30538,11223,19,3458,0.29443657920267147
21241,Boon Lay Ave,Blk 216 CP,1.34973665190679,103.71235425312759,38,41688,1097.0526315789473,31056,10632,18,4361,0.2939218915687117
18289,Science Pk Dr,Opp R'ford/Normanton Pk,1.28738105702672,103.7912059790003,32,41687,1302.71875,33008,8679,8,4057,0.293914841053178
81151,Guillemard Rd,Kong Hwa Sch,1.31153305600814,103.88784583298123,40,41664,1041.6,33379,8285,7,5154,0.293752679195903
44871,Choa Chu Kang Ave 7,Blk 810 CP,1.37415475892549,103.74679713839167,40,41658,1041.45,30771,10887,18,4444,0.2937103761027008
44669,Jelapang Rd,Opp Blk 532,1.38428576640159,103.76489752763662,41,41655,1015.9756097560976,30477,11178,8,3372,0.2936892245560997
54581,Ang Mo Kio Ave 10,Blk 574,1.37105833303092,103.85665833302312,40,41652,1041.3,30816,10836,18,4114,0.2936680730094986
15139,Sth Buona Vista Rd,Kent Ridge Stn Exit B,1.29241000003008,103.7845849999835,38,41605,1094.8684210526317,36879,4726,8,6662,0.29333669877941493
28561,Jurong West St 42,Blk 402,1.35318546958489,103.72232429359829,42,41590,990.2380952380952,31948,9642,18,3696,0.29323094104640945
92161,Tg Katong Rd,Aft Katong PO,1.30380001918907,103.89656923070308,40,41520,1038,29959,11561,18,5007,0.29273740495905076
44569,Choa Chu Kang Ave 2,Blk 295,1.37811996831753,103.74122138165869,42,41519,988.547619047619,32864,8655,7,6766,0.2927303544435171
05419,Tg Pagar Rd,The Amara,1.27470669455555,103.84318683838887,38,41511,1092.3947368421052,30574,10937,18,3543,0.29267395031924753
42011,Bt Timah Rd,Sixth Ave Ctr,1.33161452117352,103.79503057628676,40,41506,1037.65,30805,10701,18,3618,0.292638697741579
63061,Upp S'goon Rd,Opp Blk 25,1.36623834226067,103.89129134480065,42,41486,987.7619047619048,30471,11015,18,4820,0.2924976874309051
43259,Hillview Ave,Opp Hillbrooks,1.35757277797812,103.76266305599302,40,41453,1036.325,33136,8317,8,4716,0.29226502041829316
75489,Tampines Ave 6,Opp Blk 609D,1.363941111,103.9381689,41,41420,1010.2439024390244,31473,9947,7,4824,0.2920323534056812
43511,Bt Batok East Ave 6,Bt Batok Swim Cplx,1.34497394208663,103.74849870531534,40,41391,1034.775,30153,11238,18,4647,0.291827888455204
44079,Choa Chu Kang Ave 3,Opp Blk 464,1.37657500784909,103.73634658951725,40,41372,1034.3,31818,9554,7,4807,0.2916939286600638
54101,Ang Mo Kio Ave 1,Aft Ang Mo Kio Ave 10,1.35732097800984,103.85465761724518,40,41372,1034.3,35119,6253,7,7325,0.2916939286600638
63091,Hougang Ave 3,Opp Blk 106,1.35385498086943,103.89147049226345,41,41295,1007.1951219512196,31392,9903,8,6573,0.2911510389639692
19051,Dover Rd,New Town Sec Sch,1.30896444398008,103.77392333299538,38,41275,1086.1842105263158,31938,9337,17,4173,0.2910100286532953
21589,Corporation Dr,Opp Blk 65,1.33246568746472,103.72345805167676,42,41208,981.1428571428571,31331,9877,18,4260,0.2905376441125377
05641,Keppel Rd,Bef Cantonment Rd,1.27272393115133,103.84140618785226,40,41164,1029.1,33726,7438,18,5526,0.29022742142905505
03151,Cecil St,Aft Telok Ayer St,1.27892124625262,103.84776234627124,38,41162,1083.2105263157894,36121,5041,8,5700,0.2902133203979877
71161,Ubi Ave 2,Blk 3019,1.32732994325917,103.89209147524538,42,41120,979.047619047619,32484,8636,8,5614,0.2899171987455724
28319,Jurong East Ctrl,Blk 207,1.33862623918679,103.74173313734524,41,41079,1001.9268292682926,30969,10110,8,4370,0.2896281276086909
63379,Hougang Ave 8,Blk 608,1.370839,103.885214,40,41076,1026.9,30262,10814,8,3819,0.28960697606208985
43041,Upp Bt Timah Rd,Hume Stn Exit 1,1.35582940983395,103.76845331635313,40,41075,1026.875,32610,8465,7,5486,0.2895999255465561
16151,Clementi Rd,The Japanese Pr Sch,1.30076138899694,103.76993555602371,38,41071,1080.8157894736842,34403,6668,17,5126,0.28957172348442134
44239,Bt Panjang Rd,Opp Zhenghua Pr Sch,1.37846111098819,103.76983083299403,40,40974,1024.35,30785,10189,7,3523,0.28888782347765285
57021,Sembawang Rd,Forest Hills Condo,1.40414074099185,103.81834244198308,40,40931,1023.275,33615,7316,7,5366,0.28858465130970395
50037,Thomson Rd,Bef Novena Stn Exit B,1.32109968376279,103.84224304873378,40,40841,1021.025,25994,14847,11,4518,0.28795010491167133
66349,Ang Mo Kio Ave 3,Opp Daikin S'pore,1.37082760014108,103.86541771672718,41,40770,994.390243902439,36559,4211,8,8596,0.2874495183087789
22459,Pioneer Rd Nth,Blk 643,1.33856290426228,103.69572041924057,42,40760,970.4761904761905,31933,8827,7,8385,0.28737901315344194
63331,Hougang Ave 2,Blk 615,1.36836866548657,103.88492703491212,41,40745,993.780487804878,30548,10197,7,4343,0.2872732554204365
11051,Queensway,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481,40,40718,1017.95,33719,6999,7,3662,0.2870828915010267
10351,Henderson Rd,Blk 95B,1.28675501760897,103.82204990181914,41,40712,992.9756097560976,29207,11505,8,3983,0.28704058840782454
65401,Punggol Ctrl,Opp Blk 264A,1.40653182138609,103.89871180015278,42,40684,968.6666666666666,30905,9779,7,5917,0.28684317397288106
75249,Tampines Ave 1,Temasek Poly West G,1.34791499671757,103.93017010145029,40,40667,1016.675,31781,8886,8,4066,0.2867233152088082
76181,Tampines St 23,Blk 216,1.35384110037439,103.95308027923268,40,40661,1016.525,29537,11124,18,3289,0.28668101211560604
72051,Kaki Bt Ave 1,Kaki Bt Ind Est,1.33343973211343,103.90412516288117,40,40647,1016.175,35804,4843,8,6913,0.2865823048981343
28681,Toh Guan Rd East,Toh Guan Ctr,1.33720242588623,103.75488889772056,39,40645,1042.179487179487,31810,8835,8,8122,0.28656820386706694
66099,Ang Mo Kio Ave 1,Opp Golden Hill Est,1.35427474694456,103.86142199387719,42,40612,966.952380952381,30608,10004,18,3964,0.28633553685445495
10249,Alexandra Rd,Opp Gan Eng Seng Sec Sch,1.29088138899671,103.82407777797806,40,40609,1015.225,34863,5746,7,6914,0.28631438530785386
44879,Choa Chu Kang Ave 7,Opp Blk 810 CP,1.37431656227768,103.74701128990601,42,40594,966.5238095238095,30017,10577,7,4864,0.28620862757484844
65451,Sumang Walk,Blk 322 CP,1.41068999997892,103.89759188105812,43,40567,943.4186046511628,30222,10345,18,3498,0.28601826365543864
11191,C'wealth Ave West,The Star Vista,1.30801640815091,103.7883731546267,40,40562,1014.05,27134,13428,18,4017,0.2859830110777702
59459,Yishun Ave 11,Opp Huamin Pr Sch,1.42637371131971,103.84259503772017,42,40560,965.7142857142857,31564,8996,7,7160,0.2859689100467028
77071,Elias Rd,Blk 633,1.37810945408117,103.94127900809487,42,40552,965.5238095238095,29995,10557,8,4035,0.2859125059224332
13199,Paterson Rd,Aft Orchard Stn Exit 12,1.302127,103.829875,38,40536,1066.7368421052631,29298,11238,18,3787,0.28579969767389407
43519,Bt Batok East Ave 6,Opp Bt Batok Swim Cplx,1.34527424103226,103.74835776931137,41,40523,988.3658536585366,30019,10504,7,4370,0.285708040971956
14151,Telok Blangah Rd,Opp Hotel Faber Pk,1.26964765905364,103.8129359412343,40,40513,1012.825,28644,11869,18,3358,0.28563753581661905
75571,Tampines Nth Dr 2,Blk 637B,1.36378,103.943296,40,40499,1012.475,30803,9696,8,6336,0.2855388285991473
13071,River Valley Rd,Great World Stn Exit 5,1.296335,103.832936,40,40469,1011.725,29624,10845,8,4580,0.2853273131331365
51011,Thomson Rd,Opp Tan Tong Meng Twr,1.327841667,103.8406111,41,40396,985.2682926829268,30313,10083,7,5090,0.2848126254991767
66431,S'goon Nth Ave 4,Opp Blk 506A,1.37297644274866,103.87526422817183,42,40394,961.7619047619048,31093,9301,13,3527,0.28479852446810927
11439,C'wealth Dr,Blk 92,1.30606472198412,103.80029777801455,40,40394,1009.85,29532,10862,8,3121,0.28479852446810927
22241,Jurong West St 62,Opp Blk 622,1.34012270744787,103.69938392223636,40,40378,1009.45,30328,10050,18,5212,0.2846857162195701
76129,Tampines Ave 4,St. Hilda's Sec Sch,1.34988214931301,103.93791583710507,42,40375,961.3095238095239,32034,8341,7,3670,0.2846645646729691
17149,AYE,Blk 426,1.31171515103681,103.76346179699715,40,40276,1006.9,31533,8743,8,5124,0.2839665636351332
03223,Anson Rd,Tanjong Pagar Stn Exit C,1.2757033952327,103.84632468221952,38,40271,1059.7631578947369,34549,5722,8,5880,0.28393131105746466
80169,Nicoll Highway,Nicoll Highway Stn,1.30070547633658,103.86336013257065,40,40263,1006.575,30155,10108,8,5418,0.2838749069331951
10011,New Bridge Rd,Bef Neil Rd,1.2777380589964,103.83749709165197,42,40242,958.1428571428571,31872,8370,8,3335,0.2837268461069875
92099,Mountbatten Rd,One Amber,1.3023783312326,103.89900426571224,40,40211,1005.275,29914,10297,8,5722,0.28350828012544294
52429,Lor 7 Toa Payoh,Blk 17A,1.33630975081569,103.85712939407202,40,40186,1004.65,29519,10667,8,3827,0.28333201723710055
77211,Pasir Ris Dr 3,Blk 626,1.37999169580419,103.94094544562029,43,40038,931.1162790697674,30833,9205,18,3664,0.28228854093811356
70111,MacPherson Rd,Opp Cencon Bldg,1.3307766855737,103.87714812684305,40,40037,1000.925,30147,9890,8,4968,0.2822814904225799
21579,Corporation Dr,Jurong Sec Sch,1.33013472279057,103.72318086110512,42,40016,952.7619047619048,32998,7018,8,5576,0.2821334295963723
62239,Hougang Ave 3,Opp S'pore Girls' Hme,1.34763066655635,103.88998897946436,43,40004,930.3255813953489,30617,9387,18,4160,0.2820488234099679
66439,S'goon Nth Ave 4,Blk 504A CP,1.37393762072692,103.87551294197841,40,39993,999.825,31224,8769,7,4435,0.28197126773909725
57029,Sembawang Rd,Aft The Springside,1.40396290628178,103.81862261343507,40,39953,998.825,33574,6379,17,5589,0.2816892471177494
43449,Bt Batok East Ave 2,Blk 258,1.35150377570255,103.7590516971924,40,39945,998.625,30187,9758,7,4126,0.28163284299347985
84541,Chai Chee St,Blk 42,1.32761801937398,103.92519155563974,40,39930,998.25,29332,10598,8,3724,0.28152708526047443
65231,Punggol East,Riviera Stn Exit B,1.3942824799683,103.91576531457447,40,39822,995.55,29234,10588,18,4071,0.28076562958283524
55129,Ang Mo Kio Ave 5,Blk 604,1.37955302001994,103.83549938754196,42,39821,948.1190476190476,29179,10642,8,3559,0.28075857906730156
46281,Woodlands Ave 7,Blk 825,1.43878695707764,103.79002589502426,42,39810,947.8571428571429,30188,9622,18,3567,0.2806810233964309
67191,Compassvale Rd,Blk 223D,1.389133,103.897095,42,39747,946.3571428571429,29965,9782,7,3239,0.2802368409178081
53349,Sin Ming Ave,Bright Hill Stn Exit 1,1.3637398272719,103.83379317461136,42,39730,945.952380952381,31255,8475,7,4998,0.28011698215373526
16991,Clementi Ave 1,Opp Nan Hua High Sch,1.30777929773028,103.76988582423061,36,39709,1103.0277777777778,30252,9457,7,5755,0.27996892132752765
70191,Circuit Rd,Opp Blk 66,1.327333,103.887875,42,39644,943.9047619047619,28884,10760,17,3622,0.2795106378178374
21551,Yung Ho Rd,Blk 151,1.3266610431866,103.7209862100987,42,39635,943.6904761904761,30473,9162,18,4104,0.27944718317803413
62251,Upp S'goon Cres,Bef Blk 471B,1.377463,103.900695,40,39593,989.825,30230,9363,18,3740,0.2791510615256189
44219,Petir Rd,Bet Blks 139/140,1.37578333297826,103.769352222019,42,39584,942.4761904761905,29640,9944,18,3273,0.27908760688581563
59319,Yishun Ring Rd,Blk 729,1.42617166698404,103.83201083297399,42,39507,940.6428571428571,31026,8481,7,5016,0.27854471718972107
58279,Sembawang Cres,Opp Blk 336A CP,1.44658462255674,103.81456918653721,42,39507,940.6428571428571,30169,9338,18,4132,0.27854471718972107
70089,Ubi Ave 3,HDB CP,1.33187702164512,103.89443953236938,38,39504,1039.578947368421,34834,4670,8,5517,0.27852356564312
67171,Compassvale Dr,Blk 225A,1.38731209583307,103.89897692182004,40,39498,987.45,30474,9024,7,4874,0.2784812625499178
65161,Punggol Field,Meridian Stn Exit B,1.39735631138291,103.90859112878573,40,39496,987.4,29845,9651,17,3038,0.2784671615188504
54479,Ang Mo Kio Ave 5,Blk 538,1.37579335077466,103.853200441537,40,39460,986.5,30013,9447,7,6058,0.27821334295963734
84309,Bedok Nth Ave 1,Blk 423,1.32802803259661,103.92687404688121,42,39452,939.3333333333334,29170,10282,18,3453,0.2781569388353678
62049,Upp Paya Lebar Rd,Aft Paya Lebar Cres,1.34904000002665,103.88022749996824,40,39393,984.825,29375,10018,8,5956,0.27774095841887975
92231,Marine Cres,Blk 34,1.30425500081318,103.9123223933556,40,39386,984.65,28241,11145,8,3345,0.2776916048101439
98299,Flora Dr,Parc Olympia,1.356011,103.965559,38,39382,1036.3684210526317,30605,8777,19,5474,0.2776634027480091
22441,Jurong West St 64,Blk 669 CP,1.342816,103.70358,42,39375,937.5,29941,9434,7,4030,0.27761404913927323
43141,Bt Batok East Ave 6,Opp Blk 291A,1.34421891680123,103.75586020801809,40,39374,984.35,29398,9976,7,4452,0.27760699862373955
67239,Rivervale Dr,Opp Rivervale Pr Sch,1.3930503019817,103.90373341553943,40,39332,983.3,29736,9596,7,4093,0.2773108769713243
80259,Guillemard Rd,Aft Chen Li Presby Ch,1.30989499998519,103.87988833298908,40,39331,983.275,28659,10672,8,4902,0.2773038264557906
46441,Woodlands St 82,Blk 816,1.44219465826527,103.78973710977665,42,39319,936.1666666666666,30394,8925,18,3763,0.2772192202693863
44619,Jelapang Rd,Blk 506,1.38695072395596,103.76763574907523,40,39317,982.925,28404,10913,13,3380,0.27720511923831886
59341,Yishun Ctrl,Khoo Teck Puat Hosp,1.42367163179884,103.83864456915899,42,39296,935.6190476190476,31669,7627,18,3384,0.27705705841211126
06161,Havelock Rd,Blk 2,1.28901705678419,103.83994286096711,38,39259,1033.1315789473683,28646,10613,18,3425,0.2767961893373645
46651,Woodlands Ave 4,Blk 550,1.43298096854241,103.79455264522785,42,39251,934.547619047619,28956,10295,18,4360,0.27673978521309495
40069,Dunearn Rd,Anglo-Chinese Sch,1.31830398893217,103.83435129198834,41,39237,957,32421,6816,13,5118,0.2766410779956232
17091,Clementi Rd,Aft Clementi Ave 1,1.30904805161426,103.77157783850733,38,39216,1032,30475,8741,18,4483,0.2764930171694156
54201,Ang Mo Kio Ave 4,Opp Blk 155,1.375969,103.839271,42,39192,933.1428571428571,28741,10451,18,3324,0.2763238047966069
52099,Kim Keat Rd,Opp NKF,1.32652328466497,103.85488905075222,40,39173,979.325,29759,9414,8,4574,0.27618984500146665
78079,Pasir Ris Dr 6,Blk 429,1.36995048419615,103.95691414168428,40,39168,979.2,28676,10492,8,3114,0.2761545924237982
22259,Jurong West St 62,Blk 668D,1.34089136412278,103.7025463831608,41,39139,954.609756097561,29785,9354,7,4834,0.275950127473321
44701,Bt Panjang Ring Rd,Blk 548B,1.38927144639115,103.76879686807085,42,39112,931.2380952380952,30306,8806,7,3767,0.27575976355391124
46429,Woodlands St 83,Blk 856,1.44071444400658,103.7931500000338,42,39101,930.9761904761905,30578,8523,7,4322,0.27568220788304054
76269,Tampines St 45,Opp Blk 489A,1.36187820405808,103.95739818627865,42,39097,930.8809523809524,29322,9775,18,2947,0.27565400582090577
14329,Telok Blangah St 32,Blk 67,1.274547,103.809425,40,39067,976.675,29091,9976,18,2973,0.27544249035489493
23491,Joo Koon Circle,Joo Koon Stn Exit B,1.32792408366339,103.67780864699097,36,39015,1083.75,31737,7278,18,5372,0.27507586354714275
46579,Woodlands St 13,Blk 154,1.43488583298053,103.77552249997427,42,38979,928.0714285714286,28732,10247,18,4141,0.27482204498792967
40201,Stevens Rd,Chelsea Gdns Condo,1.31358972201496,103.82743055599407,38,38967,1025.4473684210527,27192,11775,18,4373,0.27473743880152535
84459,Bedok Nth Rd,Bet Blks 705/706,1.336324,103.918288,40,38951,973.775,29164,9787,18,3982,0.2746246305529862
95139,Airline Rd,Police Pass Off,1.385469,103.999182,39,38940,998.4615384615385,32006,6934,18,6382,0.27454707488211555
07589,Ophir Rd,Ch of Our Lady of Lourdes,1.30320609782822,103.85549999983388,38,38915,1024.078947368421,27149,11766,7,3653,0.27437081199377317
84569,Chai Chee St,Opp Blk 53,1.3279697494091,103.92011115886494,42,38903,926.2619047619048,29921,8982,8,3837,0.2742862058073688
45079,Woodlands Rd,Aft Mandai Rd,1.40959346067748,103.75588199006808,42,38899,926.1666666666666,29696,9203,7,7152,0.274258003745234
56021,Upp Thomson Rd,Opp Sembawang Hills FC,1.372666,103.82843,40,38836,970.9,28610,10226,18,3715,0.2738138212666112
59751,Yishun Ave 1,Opp The Shaughnessy,1.41725535689777,103.84590800002533,42,38800,923.8095238095239,29192,9608,18,3689,0.2735600027073981
75299,Tampines Ave 10,Bef Tampines Ave 9,1.364115,103.931119,40,38797,969.925,30629,8168,7,5483,0.273538851160797
44931,Senja Close,Blk 643 CP,1.387703,103.763361,42,38768,923.047619047619,28931,9837,18,3681,0.27333438621031986
46691,Woodlands Ave 4,Opp 888 Plaza,1.43823132518893,103.79587886684328,42,38738,922.3333333333334,28951,9787,18,4173,0.27312287074430897
47119,Senoko Ave,Aft Senoko Way,1.46646104980927,103.81068004378777,40,38733,968.325,31902,6831,7,7948,0.2730876181666405
05649,Keppel Rd,Aft Cantonment Rd,1.2723842122117,103.84093912218094,40,38722,968.05,31939,6783,18,4756,0.27301006249576987
59441,Yishun Ave 4,Naval Base Pr Sch,1.41588388901051,103.83948333301474,40,38720,968,30384,8336,7,6394,0.27299596146470245
65221,Punggol Ctrl,Blk 303D,1.40402842836975,103.90480763848863,40,38672,966.8,28593,10079,7,3684,0.27265753671908505
59291,Yishun Ave 4,Blk 666,1.4189297001887,103.8407248899634,42,38595,918.9285714285714,27841,10754,18,2905,0.2721146470229905
58051,Sembawang Rd,Blk 592C,1.45087972197488,103.82843083296738,40,38582,964.55,29648,8934,18,4122,0.2720229903210524
98291,Flora Dr,Opp Palm Isles,1.3569495,103.9652145,38,38582,1015.3157894736842,30066,8516,8,5367,0.2720229903210524
17101,Clementi Rd,Blk 352,1.31487473157856,103.77179195235537,40,38558,963.95,29306,9252,18,3801,0.2718537779482437
21619,Corporation Dr,Aft Corp Rd,1.33793509893342,103.71816213921478,40,38554,963.85,31964,6590,13,4963,0.27182557588610895
53369,Sin Ming Ave,Opp Blk 454,1.35947344252352,103.8301455974542,42,38546,917.7619047619048,27698,10848,18,3600,0.2717691717618394
19059,Dover Rd,UTown - RC4,1.30894500001531,103.7727225000061,38,38536,1014.1052631578947,28586,9950,18,3407,0.27169866660650244
83291,Still Rd,Aft Joo Chiat Pl,1.31473309387158,103.90589521764187,41,38531,939.780487804878,28528,10003,7,3737,0.2716634140288339
15159,Pasir Panjang Rd,Mapletree Business City,1.27426303773784,103.79839350407595,41,38502,939.0731707317074,36507,1995,18,6676,0.27145894907835677
10241,Alexandra Rd,Gan Eng Seng Sec Sch,1.2906166672167,103.82362326803131,38,38470,1012.3684210526316,32259,6211,7,4363,0.2712333325812785
54279,Ang Mo Kio Ave 3,Blk 427,1.36968919033429,103.85404760550173,42,38460,915.7142857142857,28576,9884,7,3269,0.27116282742594155
10399,Kg Bahru Rd,Melati Blk 2,1.27588166292683,103.83019454205221,38,38455,1011.9736842105264,27952,10503,18,3970,0.27112757484827305
67211,Sengkang East Ave,Ranggung Stn Exit A,1.38393828115359,103.89765917692944,40,38430,960.75,30088,8342,7,5165,0.27095131195993066
05631,Cantonment Link,Blk 16,1.27346055934188,103.84034718190608,40,38415,960.375,29726,8689,18,4440,0.27084555422692524
46589,Woodlands St 13,Blk 146,1.43632306005208,103.7741086340661,42,38412,914.5714285714286,28880,9532,18,4611,0.27082440268032415
13101,River Valley Rd,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696,40,38398,959.95,28203,10195,8,4585,0.2707256954628524
59621,Yishun Ave 6,Bet Blks 318A/318B,1.43416283001882,103.84410555917717,42,38382,913.8571428571429,28642,9740,7,4124,0.27061288721431326
65341,Punggol Field,Opp Blk 272C,1.40194694990354,103.9009230492748,40,38377,959.425,28419,9958,14,3351,0.2705776346366448
59521,Yishun Ave 2,Yishun Emerald,1.44003661278482,103.83171080846517,41,38349,935.3414634146342,29452,8897,7,3756,0.2703802202017013
28551,Jurong West St 42,Blk 560A,1.35309201855261,103.71993998752167,42,38317,912.3095238095239,28852,9465,18,3614,0.270154603704623
43319,Bt Batok St 23,Opp Midview Bldg,1.33972179277053,103.7574111060431,42,38254,910.8095238095239,32553,5701,8,10895,0.2697104212260002
43549,Bt Batok East Ave 5,Regent Hts,1.352775,103.755295,42,38175,908.9285714285714,28719,9456,13,3067,0.2691534304988382
43841,Bt Batok St 33,Blk 324,1.3619538889938,103.74752277796905,43,38170,887.6744186046511,28439,9731,7,3060,0.26911817792116977
53229,Bishan St 11,Blk 501,1.34822303496432,103.84927239325486,39,38167,978.6410256410256,28084,10083,18,3084,0.26909702637456867
01239,Jln Sultan,Sultan Plaza,1.30291236608351,103.86161817611134,36,38160,1060,27582,10578,8,3709,0.2690476727658328
75261,Tampines Ave 6,Blk 709,1.35801998380195,103.93796778680796,40,38157,953.925,28603,9554,18,4196,0.2690265212192317
22451,Pioneer Rd Nth,Opp Blk 643,1.33817022625307,103.69561280580359,41,38157,930.6585365853658,28216,9941,18,4635,0.2690265212192317
68009,Bidadari Pk Dr,Woodleigh Int,1.340141,103.871449,40,38147,953.675,27153,10994,18,4317,0.26895601606389474
11381,Holland Dr,Blk 10A,1.30841137865065,103.79328294102335,39,38144,978.0512820512821,28920,9224,8,3826,0.26893486451729365
46439,Woodlands St 82,Blk 880,1.44413536712492,103.79265007190847,42,38144,908.1904761904761,29473,8671,7,5543,0.26893486451729365
67141,Rivervale Dr,Blk 119D,1.38602111109914,103.90353194446361,40,38143,953.575,28666,9477,7,3960,0.26892781400175997
84469,Bedok Reservoir Rd,Blk 703,1.3375152915469,103.9197283469228,41,38139,930.219512195122,28155,9984,7,3100,0.2688996119396252
53271,Bishan St 13,Opp Kuo Chuan Presby Sch,1.3493461110909,103.85391500001569,40,38109,952.725,29935,8174,7,4739,0.2686880964736143
22189,Pioneer Rd Nth,Pioneer Junction,1.33369710730493,103.69666289847902,42,38107,907.3095238095239,31246,6861,8,8424,0.2686739954425469
76261,Tampines St 45,Blk 489B,1.36164005637877,103.95740032197719,42,38061,906.2142857142857,28559,9502,18,3194,0.2683496717279969
42079,Upp Bt Timah Rd,Opp Pei Hwa Presby Pr Sch,1.339255,103.776989,42,38046,905.8571428571429,27663,10383,9,3095,0.2682439139949915
84419,Bedok Nth St 3,Blk 512,1.33361648978155,103.9292288767243,40,38038,950.95,27817,10221,18,3409,0.2681875098707219
43779,Bt Batok Rd,Blk 433C,1.361511,103.741404,42,38032,905.5238095238095,27008,11024,7,4065,0.26814520677751974
63191,Yio Chu Kang Rd,Aft S'goon Nth Ave 1,1.36426277802723,103.87403972199432,42,38018,905.1904761904761,28844,9174,18,4102,0.268046499560048
