geography,bounds,xlat,xlon,day_count,source_rows,activity_sum,activity_mean_per_day,activity_min,activity_max
021230030221332223,"-122.18856811523438, 47.576525713746214, -122.18719482421875, 47.577452134369686",47.57699,-122.18788,4,6,0.240812,0.060203,0.007895,0.109998
021230030202303330,"-122.28057861328125, 47.651512680662215, -122.27920532226562, 47.652437773749696",47.65198,-122.27989,5,5,0.240808,0.048162,0.013629,0.131437
021230030203221320,"-122.2393798828125, 47.644111346012295, -122.23800659179688, 47.64503657020023",47.64457,-122.23869,5,5,0.240781,0.048156,0.012035,0.126351
021230021331213331,"-122.38906860351562, 47.59227263516611, -122.3876953125, 47.59319877714463",47.59274,-122.38838,5,5,0.240736,0.048147,0.009322,0.087722
021230030222132203,"-122.27645874023438, 47.54872547286773, -122.27508544921875, 47.549652385251264",47.54919,-122.27577,6,8,0.240715,0.040119,0.023415,0.057987
021230021313213121,"-122.39181518554688, 47.65521295468833, -122.39044189453125, 47.65613798222677",47.65568,-122.39113,2,3,0.240675,0.120338,0.052788,0.187887
021230030220202230,"-122.34100341796875, 47.59227263516611, -122.33963012695312, 47.59319877714463",47.59274,-122.34032,5,5,0.240576,0.048115,0.015198,0.112647
021230030202112002,"-122.27783203125, 47.68573021131588, -122.27645874023438, 47.68665469810476",47.68619,-122.27715,4,5,0.240505,0.060126,0.016695,0.080865
021230030223011110,"-122.21466064453125, 47.57559927673142, -122.21328735351562, 47.576525713746214",47.57606,-122.21397,6,7,0.240487,0.040081,0.024617,0.054031
021230021333103333,"-122.36709594726562, 47.56170075451973, -122.36572265625, 47.56262743740991",47.56216,-122.36641,5,5,0.240457,0.048091,0.009518,0.082337
021230030202220221,"-122.34237670898438, 47.644111346012295, -122.34100341796875, 47.64503657020023",47.64457,-122.34169,6,7,0.240455,0.040076,0.014657,0.081765
021230030203223023,"-122.24349975585938, 47.63948497925489, -122.24212646484375, 47.640410285382224",47.63995,-122.24281,2,2,0.240320,0.120160,0.043160,0.197160
021230030203100202,"-122.2119140625, 47.689428060158555, -122.21054077148438, 47.6903524814057",47.68989,-122.21123,6,6,0.240307,0.040051,0.023350,0.082089
021230030221233233,"-122.21878051757812, 47.576525713746214, -122.2174072265625, 47.577452134369686",47.57699,-122.21809,6,7,0.240244,0.040041,0.015071,0.061917
021230030203230212,"-122.23114013671875, 47.64503657020023, -122.22976684570312, 47.645961778000455",47.64550,-122.23045,6,6,0.240158,0.040026,0.016869,0.062715
021230030223001030,"-122.24212646484375, 47.57374635352771, -122.24075317382812, 47.574672823325265",47.57421,-122.24144,2,3,0.240139,0.120069,0.119594,0.120545
021230030223032110,"-122.22564697265625, 47.55335987085901, -122.22427368164062, 47.554286701279565",47.55382,-122.22496,4,4,0.240127,0.060032,0.011455,0.136361
021230030203303202,"-122.200927734375, 47.652437773749696, -122.19955444335938, 47.653362850449845",47.65290,-122.20024,6,7,0.240096,0.040016,0.009704,0.088880
021230030221202213,"-122.25173950195312, 47.59319877714463, -122.2503662109375, 47.5941249027327",47.59366,-122.25105,3,3,0.240088,0.080029,0.004770,0.135583
021230021333133232,"-122.35198974609375, 47.54687159892238, -122.35061645507812, 47.54779854409145",47.54734,-122.35130,7,7,0.240066,0.034295,0.001454,0.117168
021230021313033233,"-122.39456176757812, 47.66538735632655, -122.3931884765625, 47.66631220360915",47.66585,-122.39388,4,5,0.240054,0.060013,0.019289,0.090671
021230030220103121,"-122.28195190429688, 47.62560342075481, -122.28057861328125, 47.62652897270761",47.62607,-122.28127,4,5,0.239993,0.059998,0.041211,0.090640
021230030223101312,"-122.19268798828125, 47.57096684578611, -122.19131469726562, 47.57189336475818",47.57143,-122.19200,3,3,0.239976,0.079992,0.007954,0.197284
021230021331130211,"-122.36160278320312, 47.616346999837226, -122.3602294921875, 47.61727271567976",47.61681,-122.36092,5,5,0.239957,0.047991,0.001273,0.163257
021230021333011111,"-122.38906860351562, 47.57559927673142, -122.3876953125, 47.576525713746214",47.57606,-122.38838,11,11,0.239916,0.021811,0.001455,0.065007
021230021331100300,"-122.3822021484375, 47.63115648664201, -122.38082885742188, 47.632081940263305",47.63162,-122.38152,5,6,0.239818,0.047964,0.031100,0.075900
021230030202221211,"-122.32864379882812, 47.645961778000455, -122.3272705078125, 47.646886969412996",47.64642,-122.32796,7,7,0.239809,0.034258,0.004666,0.061423
021230021313031213,"-122.39456176757812, 47.6746350917616, -122.3931884765625, 47.67555977518045",47.67510,-122.39388,8,8,0.239762,0.029970,0.003844,0.085402
021230021333110102,"-122.3602294921875, 47.574672823325265, -122.35885620117188, 47.57559927673142",47.57514,-122.35954,8,9,0.239716,0.029964,0.005442,0.053201
021230021313330320,"-122.3602294921875, 47.644111346012295, -122.35885620117188, 47.64503657020023",47.64457,-122.35954,2,3,0.239644,0.119822,0.037583,0.202061
021230021313333123,"-122.34786987304688, 47.63948497925489, -122.34649658203125, 47.640410285382224",47.63995,-122.34718,3,4,0.239639,0.079880,0.067631,0.097333
021230021333122303,"-122.38082885742188, 47.54872547286773, -122.37945556640625, 47.549652385251264",47.54919,-122.38014,7,7,0.239602,0.034229,0.007213,0.062819
021230021333103230,"-122.37396240234375, 47.56262743740991, -122.37258911132812, 47.563554103908075",47.56309,-122.37328,6,6,0.239600,0.039933,0.009207,0.088390
021230030223031031,"-122.21878051757812, 47.55892060749653, -122.2174072265625, 47.559847339563085",47.55938,-122.21809,6,8,0.239537,0.039923,0.009655,0.070420
021230030221012220,"-122.23388671875, 47.62190104905555, -122.23251342773438, 47.62282666656367",47.62236,-122.23320,3,4,0.239528,0.079843,0.035300,0.116160
021230030203332132,"-122.18170166015625, 47.63948497925489, -122.18032836914062, 47.640410285382224",47.63995,-122.18102,5,5,0.239497,0.047899,0.004153,0.080880
021230030223311002,"-122.178955078125, 47.5450176594057, -122.17758178710938, 47.54594463736048",47.54548,-122.17827,6,6,0.239442,0.039907,0.013722,0.082243
021230030202122322,"-122.2943115234375, 47.66538735632655, -122.29293823242188, 47.66631220360915",47.66585,-122.29362,4,4,0.239438,0.059859,0.034549,0.105276
021230030222012131,"-122.31216430664062, 47.56633400505088, -122.310791015625, 47.5672606059814",47.56680,-122.31148,7,7,0.239377,0.034197,0.011733,0.054548
021230030222200100,"-122.3382568359375, 47.54594463736048, -122.33688354492188, 47.54687159892238",47.54641,-122.33757,5,5,0.239366,0.047873,0.017999,0.109806
021230030202303012,"-122.28607177734375, 47.65613798222677, -122.28469848632812, 47.65706299337808",47.65660,-122.28539,7,7,0.239258,0.034180,0.006920,0.072987
021230030220313303,"-122.25997924804688, 47.59319877714463, -122.25860595703125, 47.5941249027327",47.59366,-122.25929,4,5,0.239121,0.059780,0.006653,0.181240
021230021333103332,"-122.36846923828125, 47.56170075451973, -122.36709594726562, 47.56262743740991",47.56216,-122.36778,5,6,0.239071,0.047814,0.000730,0.085811
021230030221211132,"-122.21466064453125, 47.6024592954631, -122.21328735351562, 47.603385257149334",47.60292,-122.21397,6,6,0.238971,0.039828,0.014454,0.058481
021230030221331321,"-122.17208862304688, 47.584862909276076, -122.17071533203125, 47.585789182379905",47.58533,-122.17140,4,5,0.238796,0.059699,0.021334,0.126688
021230030223131323,"-122.17208862304688, 47.554286701279565, -122.17071533203125, 47.55521351530768",47.55475,-122.17140,9,12,0.238612,0.026512,0.001557,0.046139
021230021331300221,"-122.38632202148438, 47.59968131206439, -122.38494873046875, 47.60060732292069",47.60014,-122.38564,4,4,0.238583,0.059646,0.041414,0.077956
021230030223130111,"-122.18032836914062, 47.56077405523747, -122.178955078125, 47.56170075451973",47.56124,-122.17964,4,4,0.238569,0.059642,0.018820,0.144934
021230030202010222,"-122.32177734375, 47.68757916850813, -122.32040405273438, 47.68850362252605",47.68804,-122.32109,6,6,0.238390,0.039732,0.008646,0.080190
021230030222112223,"-122.27645874023438, 47.56170075451973, -122.27508544921875, 47.56262743740991",47.56216,-122.27577,6,6,0.238300,0.039717,0.000028,0.094496
021230030220321221,"-122.28744506835938, 47.584862909276076, -122.28607177734375, 47.585789182379905",47.58533,-122.28676,9,9,0.238292,0.026477,0.000092,0.043752
021230030202103333,"-122.27920532226562, 47.680182946484145, -122.27783203125, 47.68110753158711",47.68065,-122.27852,7,7,0.238282,0.034040,0.018835,0.061669
021230030202220223,"-122.34237670898438, 47.64318610543656, -122.34100341796875, 47.644111346012295",47.64365,-122.34169,6,6,0.238217,0.039703,0.006382,0.091746
021230030221012111,"-122.22427368164062, 47.627454508271704, -122.222900390625, 47.62838002744714",47.62792,-122.22359,7,8,0.238044,0.034006,0.013428,0.086449
021230030220301001,"-122.28744506835938, 47.6052371313521, -122.28607177734375, 47.60616304386873",47.60570,-122.28676,5,6,0.237953,0.047591,0.003402,0.110935
021230030202112223,"-122.27645874023438, 47.680182946484145, -122.27508544921875, 47.68110753158711",47.68065,-122.27577,5,5,0.237946,0.047589,0.014051,0.084563
021230030222311301,"-122.25997924804688, 47.54223662718361, -122.25860595703125, 47.54316365431732",47.54270,-122.25929,5,6,0.237794,0.047559,0.006028,0.121739
021230030222033030,"-122.30804443359375, 47.551506160840326, -122.30667114257812, 47.552433024045946",47.55197,-122.30736,4,5,0.237785,0.059446,0.026137,0.106390
021230030221320232,"-122.20916748046875, 47.583936619781355, -122.20779418945312, 47.584862909276076",47.58440,-122.20848,2,2,0.237773,0.118887,0.039131,0.198642
021230030220312031,"-122.27371215820312, 47.595977104737685, -122.2723388671875, 47.5969031811547",47.59644,-122.27303,7,7,0.237745,0.033964,0.000965,0.055458
021230030222110200,"-122.27783203125, 47.57189336475818, -122.27645874023438, 47.572819867338694",47.57236,-122.27715,2,3,0.237681,0.118841,0.010122,0.227559
021230021331301122,"-122.3712158203125, 47.6024592954631, -122.36984252929688, 47.603385257149334",47.60292,-122.37053,5,5,0.237603,0.047521,0.006910,0.117494
021230030203221222,"-122.244873046875, 47.64318610543656, -122.24349975585938, 47.644111346012295",47.64365,-122.24419,4,6,0.237524,0.059381,0.015533,0.161053
021230030221001002,"-122.244873046875, 47.63393279834071, -122.24349975585938, 47.63485820279691",47.63440,-122.24419,4,4,0.237480,0.059370,0.031581,0.081771
021230021313331313,"-122.34512329101562, 47.64503657020023, -122.34375, 47.645961778000455",47.64550,-122.34444,6,6,0.237440,0.039573,0.000749,0.097373
021230021333033101,"-122.39181518554688, 47.55335987085901, -122.39044189453125, 47.554286701279565",47.55382,-122.39113,6,6,0.237433,0.039572,0.007629,0.080806
021230021333121311,"-122.36709594726562, 47.557067094186735, -122.36572265625, 47.55799385903776",47.55753,-122.36641,5,5,0.237397,0.047479,0.040361,0.058712
021230021313133333,"-122.34512329101562, 47.66538735632655, -122.34375, 47.66631220360915",47.66585,-122.34444,8,8,0.237384,0.029673,0.000215,0.090863
021230030223033102,"-122.2174072265625, 47.552433024045946, -122.21603393554688, 47.55335987085901",47.55290,-122.21672,2,2,0.237193,0.118596,0.071338,0.165855
021230030203113211,"-122.17483520507812, 47.68295665263569, -122.1734619140625, 47.68388118858139",47.68342,-122.17415,4,4,0.237118,0.059279,0.045289,0.075311
021230021313320310,"-122.37945556640625, 47.645961778000455, -122.37808227539062, 47.646886969412996",47.64642,-122.37877,6,6,0.237036,0.039506,0.010496,0.093967
021230030202022202,"-122.34375, 47.667237034505156, -122.34237670898438, 47.66816184901461",47.66770,-122.34306,5,5,0.236940,0.047388,0.035836,0.065474
021230030202322231,"-122.29568481445312, 47.63670896254456, -122.2943115234375, 47.63763431783611",47.63717,-122.29500,8,8,0.236928,0.029616,0.001113,0.078438
021230030202103021,"-122.28744506835938, 47.68480570814143, -122.28607177734375, 47.68573021131588",47.68527,-122.28676,6,6,0.236915,0.039486,0.022541,0.050052
021230030203031320,"-122.2174072265625, 47.673710391956604, -122.21603393554688, 47.6746350917616",47.67417,-122.21672,3,3,0.236900,0.078967,0.038329,0.140345
021230030222300131,"-122.29019165039062, 47.54409066505799, -122.288818359375, 47.5450176594057",47.54455,-122.28951,4,4,0.236598,0.059150,0.004744,0.121887
021230021331310320,"-122.3602294921875, 47.59968131206439, -122.35885620117188, 47.60060732292069",47.60014,-122.35954,3,3,0.236465,0.078822,0.049354,0.121129
021230030202330032,"-122.27508544921875, 47.646886969412996, -122.27371215820312, 47.647812144437914",47.64735,-122.27440,4,4,0.236396,0.059099,0.013726,0.111927
021230030223031010,"-122.22015380859375, 47.56077405523747, -122.21878051757812, 47.56170075451973",47.56124,-122.21947,7,7,0.236331,0.033762,0.002482,0.073518
021230030221233302,"-122.2174072265625, 47.57837853860191, -122.21603393554688, 47.5793049264429",47.57884,-122.21672,5,5,0.236288,0.047258,0.009799,0.083691
021230030221332103,"-122.18307495117188, 47.5820839916191, -122.18170166015625, 47.58301031389572",47.58255,-122.18239,7,7,0.236221,0.033746,0.006258,0.072341
021230030203113300,"-122.1734619140625, 47.68295665263569, -122.17208862304688, 47.68388118858139",47.68342,-122.17278,7,7,0.236207,0.033744,0.006906,0.080587
021230030203101203,"-122.19955444335938, 47.689428060158555, -122.19818115234375, 47.6903524814057",47.68989,-122.19887,7,8,0.236156,0.033737,0.014636,0.095086
021230030202100333,"-122.29019165039062, 47.68757916850813, -122.288818359375, 47.68850362252605",47.68804,-122.28951,11,11,0.236123,0.021466,0.003477,0.037959
021230021313301233,"-122.37258911132812, 47.657987988142274, -122.3712158203125, 47.658912966519445",47.65845,-122.37190,4,5,0.236118,0.059029,0.029969,0.092272
021230021333130312,"-122.35748291015625, 47.556140312943384, -122.35610961914062, 47.557067094186735",47.55660,-122.35680,6,6,0.236114,0.039352,0.002446,0.101219
021230030221011123,"-122.21603393554688, 47.632081940263305, -122.21466064453125, 47.63300737749619",47.63254,-122.21535,7,7,0.235935,0.033705,0.007370,0.093203
021230030221312221,"-122.18856811523438, 47.59227263516611, -122.18719482421875, 47.59319877714463",47.59274,-122.18788,6,6,0.235922,0.039320,0.006366,0.098415
021230030221203231,"-122.24075317382812, 47.59227263516611, -122.2393798828125, 47.59319877714463",47.59274,-122.24007,4,5,0.235831,0.058958,0.028079,0.094798
021230030221220312,"-122.24761962890625, 47.585789182379905, -122.24624633789062, 47.586715439092906",47.58625,-122.24693,4,4,0.235825,0.058956,0.030262,0.097312
021230030202232330,"-122.31353759765625, 47.63670896254456, -122.31216430664062, 47.63763431783611",47.63717,-122.31285,9,9,0.235797,0.026200,0.001406,0.056467
021230030222012210,"-122.31903076171875, 47.564480754014255, -122.31765747070312, 47.5654073877285",47.56494,-122.31834,5,6,0.235790,0.047158,0.027395,0.102816
021230030223031132,"-122.21466064453125, 47.55799385903776, -122.21328735351562, 47.55892060749653",47.55846,-122.21397,5,5,0.235775,0.047155,0.008371,0.087697
021230021313322033,"-122.38357543945312, 47.63948497925489, -122.3822021484375, 47.640410285382224",47.63995,-122.38289,4,5,0.235491,0.058873,0.028352,0.110590
021230030202020300,"-122.3382568359375, 47.67555977518045, -122.33688354492188, 47.676484442213194",47.67602,-122.33757,6,6,0.235413,0.039235,0.002129,0.121968
021230030203231223,"-122.22152709960938, 47.64318610543656, -122.22015380859375, 47.644111346012295",47.64365,-122.22084,7,7,0.235269,0.033610,0.006563,0.044882
021230021331310023,"-122.36434936523438, 47.6024592954631, -122.36297607421875, 47.603385257149334",47.60292,-122.36366,7,7,0.235264,0.033609,0.007200,0.090627
021230021331130020,"-122.36572265625, 47.61819841513311, -122.36434936523438, 47.619124098197325",47.61866,-122.36504,5,5,0.235203,0.047041,0.007245,0.114042
021230030221231113,"-122.21328735351562, 47.589494110887394, -122.2119140625, 47.59042030203754",47.58996,-122.21260,2,2,0.235115,0.117557,0.109929,0.125186
021230021331310132,"-122.35748291015625, 47.6024592954631, -122.35610961914062, 47.603385257149334",47.60292,-122.35680,5,6,0.235052,0.047010,0.007800,0.094658
021230030203303210,"-122.19818115234375, 47.653362850449845, -122.19680786132812, 47.65428791076272",47.65383,-122.19749,3,3,0.235047,0.078349,0.023561,0.114458
021230030202130330,"-122.26959228515625, 47.673710391956604, -122.26821899414062, 47.6746350917616",47.67417,-122.26891,7,7,0.234968,0.033567,0.007948,0.066209
021230030221123312,"-122.19268798828125, 47.6080148197327, -122.19131469726562, 47.608940683080164",47.60848,-122.19200,6,6,0.234870,0.039145,0.007516,0.099191
021230030203333003,"-122.17758178710938, 47.64133557512158, -122.17620849609375, 47.642260848473",47.64180,-122.17690,4,4,0.234796,0.058699,0.004573,0.130223
021230030202320332,"-122.29156494140625, 47.64318610543656, -122.29019165039062, 47.644111346012295",47.64365,-122.29088,4,4,0.234775,0.058694,0.016676,0.148995
021230021331301111,"-122.36709594726562, 47.6052371313521, -122.36572265625, 47.60616304386873",47.60570,-122.36641,4,5,0.234757,0.058689,0.005673,0.176952
021230030203301020,"-122.200927734375, 47.662612716158655, -122.19955444335938, 47.66353761260135",47.66308,-122.20024,4,6,0.234694,0.058674,0.005178,0.132322
021230030232020222,"-122.16796875, 47.554286701279565, -122.16659545898438, 47.55521351530768",47.55475,-122.16728,6,7,0.234667,0.039111,0.011996,0.112563
021230030220001202,"-122.332763671875, 47.63023101663225, -122.33139038085938, 47.63115648664201",47.63069,-122.33208,6,6,0.234658,0.039110,0.006847,0.092758
021230030221212300,"-122.2283935546875, 47.5941249027327, -122.22702026367188, 47.59505101193037",47.59459,-122.22771,5,5,0.234570,0.046914,0.015179,0.086645
021230030223023322,"-122.2393798828125, 47.54687159892238, -122.23800659179688, 47.54779854409145",47.54734,-122.23869,1,2,0.234501,0.234501,0.234501,0.234501
021230021331233110,"-122.39044189453125, 47.58301031389572, -122.38906860351562, 47.583936619781355",47.58347,-122.38976,5,5,0.234391,0.046878,0.005633,0.103406
021230030203103300,"-122.1954345703125, 47.68295665263569, -122.19406127929688, 47.68388118858139",47.68342,-122.19475,6,6,0.234336,0.039056,0.004685,0.091236
021230030202221032,"-122.33001708984375, 47.646886969412996, -122.32864379882812, 47.647812144437914",47.64735,-122.32933,2,2,0.234135,0.117068,0.094444,0.139691
021230030203223221,"-122.24349975585938, 47.63670896254456, -122.24212646484375, 47.63763431783611",47.63717,-122.24281,6,7,0.233962,0.038994,0.006657,0.123260
021230030221133233,"-122.17483520507812, 47.60616304386873, -122.1734619140625, 47.60708893999558",47.60663,-122.17415,4,5,0.233868,0.058467,0.012413,0.089263
021230030221332102,"-122.1844482421875, 47.5820839916191, -122.18307495117188, 47.58301031389572",47.58255,-122.18376,5,5,0.233854,0.046771,0.000377,0.079430
021230030202013130,"-122.30255126953125, 47.68480570814143, -122.30117797851562, 47.68573021131588",47.68527,-122.30186,11,11,0.233845,0.021259,0.001294,0.065237
021230030221012121,"-122.22702026367188, 47.62560342075481, -122.22564697265625, 47.62652897270761",47.62607,-122.22633,6,7,0.233779,0.038963,0.000217,0.076988
021230030223013202,"-122.222900390625, 47.563554103908075, -122.22152709960938, 47.564480754014255",47.56402,-122.22221,6,6,0.233756,0.038959,0.002460,0.113359
021230030202112010,"-122.27508544921875, 47.68665469810476, -122.27371215820312, 47.68757916850813",47.68712,-122.27440,5,5,0.233629,0.046726,0.027229,0.083299
021230030202331231,"-122.26272583007812, 47.644111346012295, -122.2613525390625, 47.64503657020023",47.64457,-122.26204,6,7,0.233583,0.038930,0.008523,0.063590
021230030223201311,"-122.23526000976562, 47.54223662718361, -122.23388671875, 47.54316365431732",47.54270,-122.23457,6,7,0.233577,0.038929,0.004721,0.089743
021230030223131120,"-122.1734619140625, 47.55892060749653, -122.17208862304688, 47.559847339563085",47.55938,-122.17278,5,5,0.233565,0.046713,0.015260,0.089909
021230030202130023,"-122.27645874023438, 47.676484442213194, -122.27508544921875, 47.67740909285989",47.67695,-122.27577,3,3,0.233519,0.077840,0.031158,0.104309
021230030202222313,"-122.33413696289062, 47.63763431783611, -122.332763671875, 47.63855965673953",47.63810,-122.33345,4,4,0.233442,0.058361,0.019134,0.140108
021230030222012012,"-122.31903076171875, 47.5672606059814, -122.31765747070312, 47.56818719052014",47.56772,-122.31834,6,6,0.233436,0.038906,0.019868,0.061744
021230030223103122,"-122.1954345703125, 47.5654073877285, -122.19406127929688, 47.56633400505088",47.56587,-122.19475,6,7,0.233408,0.038901,0.020079,0.087977
021230021313312023,"-122.36434936523438, 47.65428791076272, -122.36297607421875, 47.65521295468833",47.65475,-122.36366,8,8,0.233205,0.029151,0.004420,0.048600
021230030202331022,"-122.266845703125, 47.646886969412996, -122.26547241210938, 47.647812144437914",47.64735,-122.26616,6,6,0.233202,0.038867,0.000407,0.092397
021230030202333103,"-122.25997924804688, 47.64133557512158, -122.25860595703125, 47.642260848473",47.64180,-122.25929,3,3,0.233164,0.077721,0.038252,0.105684
021230030203230030,"-122.23114013671875, 47.647812144437914, -122.22976684570312, 47.64873730307524",47.64827,-122.23045,7,8,0.233103,0.033300,0.007260,0.059355
021230030223110122,"-122.1844482421875, 47.572819867338694, -122.18307495117188, 47.57374635352771",47.57328,-122.18376,4,6,0.232985,0.058246,0.026638,0.092648
021230030203301202,"-122.200927734375, 47.659837928509596, -122.19955444335938, 47.660762874112834",47.66030,-122.20024,7,7,0.232899,0.033271,0.000880,0.137485
021230030202020022,"-122.34375, 47.676484442213194, -122.34237670898438, 47.67740909285989",47.67695,-122.34306,7,7,0.232867,0.033267,0.019122,0.057447
021230030203311020,"-122.178955078125, 47.662612716158655, -122.17758178710938, 47.66353761260135",47.66308,-122.17827,4,4,0.232825,0.058206,0.020898,0.105469
021230030220202020,"-122.34375, 47.595977104737685, -122.34237670898438, 47.5969031811547",47.59644,-122.34306,4,6,0.232655,0.058164,0.021839,0.101783
021230030220121300,"-122.2833251953125, 47.616346999837226, -122.28195190429688, 47.61727271567976",47.61681,-122.28264,6,6,0.232564,0.038761,0.015829,0.087381
021230021313320302,"-122.3822021484375, 47.64503657020023, -122.38082885742188, 47.645961778000455",47.64550,-122.38152,4,4,0.232562,0.058140,0.027020,0.091218
021230030230200001,"-122.16659545898438, 47.6052371313521, -122.16522216796875, 47.60616304386873",47.60570,-122.16591,5,6,0.232553,0.046511,0.012356,0.080784
021230030223010210,"-122.23114013671875, 47.57189336475818, -122.22976684570312, 47.572819867338694",47.57236,-122.23045,7,7,0.232542,0.033220,0.006375,0.092055
021230021331101213,"-122.37258911132812, 47.63023101663225, -122.3712158203125, 47.63115648664201",47.63069,-122.37190,6,6,0.232536,0.038756,0.010563,0.108267
021230030222031322,"-122.3052978515625, 47.554286701279565, -122.30392456054688, 47.55521351530768",47.55475,-122.30461,7,8,0.232422,0.033203,0.001697,0.064108
021230021313322302,"-122.3822021484375, 47.63763431783611, -122.38082885742188, 47.63855965673953",47.63810,-122.38152,6,6,0.232416,0.038736,0.001980,0.077576
021230030202113113,"-122.25723266601562, 47.68573021131588, -122.255859375, 47.68665469810476",47.68619,-122.25655,8,8,0.232360,0.029045,0.006234,0.106027
021230030220222222,"-122.34375, 47.576525713746214, -122.34237670898438, 47.577452134369686",47.57699,-122.34306,5,5,0.232349,0.046470,0.005052,0.104080
021230030223001102,"-122.2393798828125, 47.574672823325265, -122.23800659179688, 47.57559927673142",47.57514,-122.23869,3,4,0.232185,0.077395,0.029931,0.140743
021230030222112120,"-122.2723388671875, 47.56633400505088, -122.27096557617188, 47.5672606059814",47.56680,-122.27165,6,6,0.232142,0.038690,0.003673,0.081296
021230030222100111,"-122.29019165039062, 47.57559927673142, -122.288818359375, 47.576525713746214",47.57606,-122.28951,9,10,0.232137,0.025793,0.003142,0.060792
021230030202220232,"-122.34100341796875, 47.64318610543656, -122.33963012695312, 47.644111346012295",47.64365,-122.34032,6,6,0.232131,0.038689,0.007189,0.077305
021230030202020013,"-122.33963012695312, 47.67833372712058, -122.3382568359375, 47.67925834499531",47.67880,-122.33894,6,6,0.232100,0.038683,0.000347,0.089161
021230030221031220,"-122.222900390625, 47.61449551898437, -122.22152709960938, 47.615421267605434",47.61496,-122.22221,6,7,0.232042,0.038674,0.005310,0.076258
021230030221013003,"-122.22152709960938, 47.62652897270761, -122.22015380859375, 47.627454508271704",47.62699,-122.22084,8,9,0.231956,0.028994,0.006777,0.092036
021230030203113120,"-122.1734619140625, 47.68480570814143, -122.17208862304688, 47.68573021131588",47.68527,-122.17278,6,6,0.231768,0.038628,0.013560,0.080456
021230030203303212,"-122.19818115234375, 47.652437773749696, -122.19680786132812, 47.653362850449845",47.65290,-122.19749,3,3,0.231715,0.077238,0.068270,0.088113
021230030220122302,"-122.2943115234375, 47.6080148197327, -122.29293823242188, 47.608940683080164",47.60848,-122.29362,8,9,0.231678,0.028960,0.009119,0.048520
021230030203330300,"-122.1844482421875, 47.645961778000455, -122.18307495117188, 47.646886969412996",47.64642,-122.18376,5,6,0.231594,0.046319,0.016621,0.098832
021230030220220001,"-122.34237670898438, 47.59042030203754, -122.34100341796875, 47.5913464767971",47.59088,-122.34169,4,4,0.231586,0.057896,0.022599,0.089981
021230030220011231,"-122.30667114257812, 47.62930553023398, -122.3052978515625, 47.63023101663225",47.62977,-122.30598,4,4,0.231355,0.057839,0.015174,0.148183
021230030221320200,"-122.2119140625, 47.586715439092906, -122.21054077148438, 47.58764167941512",47.58718,-122.21123,3,4,0.231228,0.077076,0.022507,0.165905
021230030221302332,"-122.20367431640625, 47.5913464767971, -122.20230102539062, 47.59227263516611",47.59181,-122.20299,7,7,0.231126,0.033018,0.006416,0.104493
021230030202220332,"-122.33551025390625, 47.64318610543656, -122.33413696289062, 47.644111346012295",47.64365,-122.33482,8,8,0.231060,0.028883,0.004539,0.051820
021230030203333011,"-122.17483520507812, 47.642260848473, -122.1734619140625, 47.64318610543656",47.64272,-122.17415,3,5,0.231051,0.077017,0.042424,0.112909
021230021313322212,"-122.38494873046875, 47.63763431783611, -122.38357543945312, 47.63855965673953",47.63810,-122.38426,4,5,0.231044,0.057761,0.001586,0.110153
021230030222121111,"-122.27920532226562, 47.56077405523747, -122.27783203125, 47.56170075451973",47.56124,-122.27852,5,6,0.230931,0.046186,0.018341,0.096799
021230030202312012,"-122.27508544921875, 47.65613798222677, -122.27371215820312, 47.65706299337808",47.65660,-122.27440,8,8,0.230727,0.028841,0.001310,0.053554
021230030202301330,"-122.28057861328125, 47.658912966519445, -122.27920532226562, 47.659837928509596",47.65938,-122.27989,7,7,0.230703,0.032958,0.012131,0.067342
021230030223122332,"-122.20367431640625, 47.54687159892238, -122.20230102539062, 47.54779854409145",47.54734,-122.20299,5,6,0.230678,0.046136,0.028774,0.095079
021230021331333030,"-122.35198974609375, 47.58115765295146, -122.35061645507812, 47.5820839916191",47.58162,-122.35130,5,5,0.230640,0.046128,0.021893,0.072811
021230030221330201,"-122.18856811523438, 47.586715439092906, -122.18719482421875, 47.58764167941512",47.58718,-122.18788,7,8,0.230599,0.032943,0.004620,0.046278
021230030223103101,"-122.19406127929688, 47.56818719052014, -122.19268798828125, 47.56911375866714",47.56865,-122.19337,5,6,0.230523,0.046105,0.022515,0.069356
021230030223120000,"-122.2119140625, 47.56077405523747, -122.21054077148438, 47.56170075451973",47.56124,-122.21123,7,8,0.230444,0.032921,0.000937,0.087148
021230030220302111,"-122.29019165039062, 47.59782924118146, -122.288818359375, 47.59875528481801",47.59829,-122.28951,3,3,0.230437,0.076812,0.037669,0.109608
021230030223122021,"-122.21054077148438, 47.551506160840326, -122.20916748046875, 47.552433024045946",47.55197,-122.20985,3,3,0.230373,0.076791,0.041055,0.138673
021230030203231101,"-122.21603393554688, 47.64966244532502, -122.21466064453125, 47.65058757118734",47.65013,-122.21535,3,5,0.230371,0.076790,0.021644,0.155178
021230021331310003,"-122.36434936523438, 47.60431120244565, -122.36297607421875, 47.6052371313521",47.60477,-122.36366,7,7,0.230236,0.032891,0.000778,0.057895
021230030203131132,"-122.17071533203125, 47.676484442213194, -122.16934204101562, 47.67740909285989",47.67695,-122.17003,7,7,0.230077,0.032868,0.002985,0.072845
